Sub_Model,RiskFactor_NM,X1_Var,X2_Var,RiskFactor,X1_Val,X2_Val,Calc_Type,On_Off,Monotonicity,Fixed,Key
HT,12CLTV,CLTV,,-0.41025535899776805,50,0,DIM_1,Y,-1,,HT_12CLTV_50_0
HT,12CLTV,CLTV,,-0.47858853196584566,60,0,DIM_1,Y,-1,,HT_12CLTV_60_0
HT,12CLTV,CLTV,,-0.5463749761966374,70,0,DIM_1,Y,-1,,HT_12CLTV_70_0
HT,12CLTV,CLTV,,-0.6245885804732035,80,0,DIM_1,Y,-1,,HT_12CLTV_80_0
HT,12CLTV,CLTV,,-0.707631963159927,85,0,DIM_1,Y,-1,,HT_12CLTV_85_0
HT,12CLTV,CLTV,,-0.8023668042113073,90,0,DIM_1,Y,-1,,HT_12CLTV_90_0
HT,12CLTV,CLTV,,-0.855474615010845,95,0,DIM_1,Y,-1,,HT_12CLTV_95_0
HT,16PPURPC,PPURPC,,-0.2882680164614774,0,0,DIM_0,Y,,,HT_16PPURPC_0_0
HT,16PPURPP,PPURPP,,0.11766480972296094,0,0,DIM_0,Y,,,HT_16PPURPP_0_0
HT,16PPURPR,PPURPR,,-0.4327974211476727,0,0,DIM_0,Y,,,HT_16PPURPR_0_0
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.8547950531320209,-400,70,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_70
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.691389002893569,-400,85,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_85
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.6330145208337277,-400,105,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_105
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.44553219011520157,-400,120,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_120
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.39636756494540226,-400,140,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_140
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.22921624251927525,-400,165,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_165
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.1533736492459678,-400,200,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_200
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.09115221873703168,-400,250,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_250
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.09418485878923298,-400,300,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_300
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.09418520602712988,-400,350,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_350
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.24814756651456726,-400,400,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_400
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.2965488782480674,-400,450,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_450
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.4881641747716889,-400,500,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-400_500
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.9056307694280339,-300,70,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_70
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.7423034702704839,-300,85,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_85
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.7423034702704839,-300,105,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_105
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.6226680633179594,-300,120,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_120
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.47717241849927916,-300,140,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_140
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.4642774693117573,-300,165,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_165
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.26917429228548023,-300,200,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_200
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.17480780940426577,-300,250,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_250
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.06697699724204577,-300,300,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_300
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.06697699724168737,-300,350,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_350
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.10799148206363637,-300,400,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_400
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.20185721267144266,-300,450,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_450
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.24411063236099406,-300,500,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-300_500
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.0200501472582684,-200,70,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_70
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.8761670790952423,-200,85,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_85
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.849916413874447,-200,105,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_105
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.6729782700856113,-200,120,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_120
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.5291032951489998,-200,140,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_140
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.5157279029196742,-200,165,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_165
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.43072111348164444,-200,200,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_200
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.1972837112182345,-200,250,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_250
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.18421301542112242,-200,300,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_300
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.16747748501133666,-200,350,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_350
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.040528954173442266,-200,400,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_400
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.06895356970693048,-200,450,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_450
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.15438736759458555,-200,500,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-200_500
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.0200501472582684,-100,70,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_70
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.9707482842687303,-100,85,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_85
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.849916413874447,-100,105,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_105
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.7660322203704575,-100,120,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_120
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.6171941890258263,-100,140,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_140
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.557745140439186,-100,165,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_165
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.4307211134816452,-100,200,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_200
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.4119616419905882,-100,250,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_250
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.27127915579752715,-100,300,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_300
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.16747748501133666,-100,350,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_350
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.05665734611324727,-100,400,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_400
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.026134224395930522,-100,450,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_450
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.07345759182932793,-100,500,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-100_500
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.1560799830182311,-50,70,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_70
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.1110792611089697,-50,85,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_85
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.9325653271438514,-50,105,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_105
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.8820173822366378,-50,120,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_120
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.8237987404163482,-50,140,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_140
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.8034706302293957,-50,165,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_165
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.5580729122448844,-50,200,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_200
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.5580729119627705,-50,250,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_250
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.42509217706372027,-50,300,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_300
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.25335743051422804,-50,350,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_350
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.25300612457067767,-50,400,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_400
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.03780121206422335,-50,450,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_450
HT,J02INC_13LNSZ,SPREAD,LNSZ,-0.07345759182932793,-50,500,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_-50_500
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.3139344978947494,0,70,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_70
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.1245426538687007,0,85,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_85
HT,J02INC_13LNSZ,SPREAD,LNSZ,1.0595025666114668,0,105,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_105
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.9640959372002337,0,120,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_120
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.9162018134556129,0,140,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_140
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.8034709672372524,0,165,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_165
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.6592960880463963,0,200,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_200
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.5580729119627837,0,250,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_250
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.43191495764160365,0,300,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_300
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.32927303034432764,0,350,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_350
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.3292724282245575,0,400,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_400
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.20896314096211788,0,450,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_450
HT,J02INC_13LNSZ,SPREAD,LNSZ,0.11253424740275436,0,500,DIM_2,Y,1/-1,,HT_J02INC_13LNSZ_0_500
